DATABASE_ID,GENERIC_NAME,SMILES,CID
LMWDB003780,SCHEMBL21180258,CC1CCC(C(C1(C)CCC2(C=CC3=C(O2)C=C(C(=C3O)C(=O)O)C)C)C)OC(=O)C,139332181
LMWDB003781,SCHEMBL21180259,CC1CCC(=O)C(C1(C)CCC2(C=CC3=C(O2)C=C(C(=C3O)C(=O)O)C)C)C,139332182
LMWDB003782,SCHEMBL21180260,CC1CCC(C(C1(C)CCC2(C=CC3=C(O2)C=C(C(=C3O)C(=O)O)C)C)C)O,139332183
LMWDB003783,SCHEMBL21335682,CCCCCC1=CC2=C(C3C4C(C3(C)C)CCC4(O2)C)C(=C1C(=O)O)O,139469762
LMWDB003784,SCHEMBL21348244,CCCC1=CC2=C(C3CC(CCC3C(=C)O2)C)C(=C1C(=O)CO)O,139481308
LMWDB003785,SCHEMBL21383337,CCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=CC(=C2)O)CC,139511687
LMWDB003786,SCHEMBL21424945,CCCCCC1=CC2=C(CC=C(CCC=C(O2)C)C)C(=C1C(=O)O)O,139548843
LMWDB003787,SCHEMBL21424946,CCCCCC1=CC2=C(C3C=C(CCC3C(=C)O2)C)C(=C1C(=O)O)O,139548844
LMWDB003788,Speradine G,CN1C(=O)C2(O)C3C(CC4=C2C1=CC=C4)C(C)(C)N=C3O,139583401
LMWDB003789,Terrenolide S,CCOC1=C(C2=CC=C(O)C=C2)[C@@](CC2=CC=C(O)C=C2)(OC1=O)C(=O)OC,139583703
LMWDB003790,Syringolin E,[H]\C1=C([H])\C(O)=NCCCCC(N=C(O)C(N=C(O)NC(C(C)CC)C(O)=O)C(C)C)C(O)=NC1C(C)C,139583755
LMWDB003791,N-Demethylsambutoxin,[H]\C(=C(\C)[C@]1([H])O[C@@]([H])(CC[C@@]1([H])C)C1=C(O)C(=CN=C1O)C1=CC=C(O)C=C1)[C@]([H])(C)C[C@@]([H])(C)CC,139583791
LMWDB003792,BCA 8,[H]\C(C\C([H])=C(\C)C1=CCC(C)(O)C1CC1=C(O)C(O)CCC1=O)=C(\C)CO,139583803
LMWDB003793,Carboxymycobactin-3,[H]\C(CCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCCC(N=C(O)C1N=C(OC1C)C1=CC=CC=C1O)C(=O)OC(CC)C(C)C(O)=NC1CCCCN(O)C1=O,139583824
LMWDB003794,"Butyl 2-(4-oxo-5,6-dihydro-2H-pyran-3-yl) acetate",CCCCOC(=O)CC1=COCCC1=O,139583826
LMWDB003795,"Rel-(8S)-19,20-dihydro-9,20-dihydroxy-8-methoxy-9,18-diepifumitremorgin C",[H][C@]12CCCN1C(=O)[C@@]1(O)N(C2=O)[C@@]([H])(CC(C)(C)O)C2=C(C3=C(N2)C=C(OC)C=C3)[C@@]1([H])OC,139583828
LMWDB003796,Fimsbactin E,[H][C@@](COC(=O)C1=C(O)C(O)=CC=C1)(N=C(O)[C@]1([H])COC(=N1)C1=C(O)C(O)=CC=C1)C(O)=O,139583839
LMWDB003797,Aculin B,[H]C1(CCCN1C(=O)CC1([H])COC([H])(O)CC1=O)C(=O)O[C@@]1([H])CC(C)=CCC2([H])C(CC)=CC(=O)[C@@]12C,139583848
LMWDB003798,Cholesteryl-a-D-glucopyranoside,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1([H])OC([H])(CO)C([H])(O)C([H])(O)C1([H])O,139583864
LMWDB003799,Mycolactone D,[H]/C(=C(/[H])\C(\C)=C(/[H])[C@]([H])(O)[C@@]([H])(O)C[C@]([H])(C)O)/C(/[H])=C(\C)/C(/[H])=C(\C)/C(/[H])=C(\C)C(=O)O[C@@]1([H])CCCC(=O)O[C@]([H])(C\C([H])=C(C)/C[C@]1([H])C)[C@@]([H])(C)C\C(C)=C(/[H])[C@@]([H])(C)[C@]([H])(O)C[C@@]([H])(C)O,139583865
LMWDB003800,5-hydroxy-7-(4-hydroxydec-2(3)- enoyl) botrylactone,[H]C(O)(CCCCCC)C=CCO[C@]1([H])[C@@]([H])(C)[C@]([H])(O)[C@]2(C)O[C@@]1(C)[C@@]1(C)OC(=O)[C@]([H])(C)[C@]2([H])O1,139583877
LMWDB003801,SB 253517,[H]\C(C(=O)N=C(O)C[C@]([H])(CCCCCCCCCCCCC)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O)=C1/OC(=O)N2CCC[C@]12[H],139583945
LMWDB003802,Neofipiperzine C,[H][C@@]12CCCN1C(=O)[C@@]1(O)N(C2=O)[C@@]([H])(CC(C)(C)O)C2=C(C3=C(C=C(OC)C=C3)N2CC=C(C)C)[C@]1([H])O,139583978
LMWDB003803,(+)-ethyl homononactate,[H][C@@](O)(CC)C[C@@]1([H])CC[C@]([H])(O1)[C@]([H])(C)C(=O)OCC,139583994
LMWDB003804,Bromoroquefortine C,[H]\C(C1=CN=CN1)=C1/N=C(O)[C@]2([H])C[C@]3(C4=C(NC3([H])N2C1=O)C=CC(Br)=C4)C(C)(C)C=C,139583999
LMWDB003805,Erythro-11alpha-hydroxyneocyclocitrinol,[H]\C(=C(\C)[C@@]1([H])CC[C@@]2([H])C3=CC(=O)[C@@]4([H])CC(=CC[C@]([H])(O)C4)[C@@]3([H])[C@]([H])(O)C[C@]12C)C([H])(O)C([H])(C)O,139584002
LMWDB003806,Staphylopeptide A,[H]C(C)(CC)[C@]1([H])N=C(O)[C@]([H])(CC(O)=N)N=C(O)[C@]([H])(CC(C)C)N=C(O)[C@]([H])(CC(O)=N)N=C1O,139584012
LMWDB003807,3-(3'-hydroxydecanoyloxy)hexadecenoic acid,CCCCCCCCCCCCCC(CC(O)=O)OC(=O)CC(O)CCCCCCC,139584015
LMWDB003808,3-(3'-hydroxydecanoyloxy)tetradenenoic acid,CCCCCCCCCCCC(CC(O)=O)OC(=O)CC(O)CCCCCCC,139584018
LMWDB003809,Tramspiroin C,[H][C@@]1(O)C[C@@]2(C=C1C)[C@@]1([H])OC[C@@]([H])(C)[C@@]1([H])CC[C@]2([H])C,139584038
LMWDB003810,Carboxymycobactin-7,[H]\C(CCCCCCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCCC(N=C(O)C1N=C(OC1C)C1=CC=CC=C1O)C(=O)OC(CC)C(C)C(O)=NC1CCCCN(O)C1=O,139584041
LMWDB003811,Bicycloalternarene 5,[H]\C(CC=C(C)C)=C(/C)C1CCC(C)(O)C1CC1=C(O)C(CCC1=O)OC,139584054
LMWDB003812,Heterobactin A,[H][C@](CCCNC(=N)N=C(O)C1=C(O)C(O)=CC=C1)(N=C(O)C1=C(O)C(O)=CC=C1)C(O)=NCC(O)=N[C@@]1([H])CCCN(O)C1=O,139584061
LMWDB003813,"(+)-(10R)-7-hydroxy-3-(2-hydroxypropyl)-5,6-dimethylisochromen-1-one",[H][C@](C)(O)CC1=CC2=C(C)C(C)=C(O)C=C2C(=O)O1,139584070
LMWDB003814,Chloropestolide G,[H][C@@]12O[C@]1(CC=C(C)C)[C@]1([H])OC3=C(Cl)C(=O)[C@]4(OC(=O)C5=C(O)C=C(C)C=C5O4)[C@@]4(CC(C)=C[C@]([H])(C1=C[C@]2([H])O)[C@]34[H])C(=O)CO,139584105
LMWDB003815,Ficifuranone A,CC1=C(CCCC(O)=O)COC1=O,139584106
LMWDB003816,Feigrisolide B,[H][C@@](O)(CC)CC1([H])CCC([H])(O1)[C@@]([H])(C)C(O)=O,139584113
LMWDB003817,Phomalairdenol C,[H][C@@]1(C)CC[C@@]2([H])[C@](C)(CO)C[C@]3(C)[C@@]([H])(O)C=C[C@]123,139584129
LMWDB003818,Fusoxysporone,[H]C1(C)CCC2([H])C(=C)CC[C@]([H])(C(C)C)[C@@]3([H])C=C(C)C(=O)C[C@@]123,139584132
LMWDB003819,"6,8a-Seco-6,8a-deoxy-2,5-didehydroaverme",[H]\C1=C(C)\C(OC2CC(OC)C(OC3CC(OC)C(O)C(C)O3)C(C)O2)C(C)\C([H])=C(\[H])/C(/[H])=C(C)\C2=C(C=C(C)C(O)=C2)C(=O)OC2CC(C1)OC1(CC(O)C(C)C(O1)C(C)CC)C2,139584134
LMWDB003820,C1-11 thermocryptoxanthin-11,[H]/C(=C(/[H])\C(\[H])=C(/C)\C(\[H])=C(/[H])\C(\[H])=C(/C)\C(\[H])=C(/[H])C1=C(C)C[C@]([H])(CC1(C)C)OC1([H])OC([H])(COC(=O)CCCCCCCC(C)C)C([H])(O)C([H])(O)C1([H])O)/C(/[H])=C(\C)/C(/[H])=C(\[H])/C(/[H])=C(\C)/C(/[H])=C(\[H])C1=C(C)CCCC1(C)C,139584138
LMWDB003821,Penikellide B,[H][C@@](CC(C)C)(OC)C1=C(OC)C(C(O)=O)=C(OC2=C(COC(C)=O)C=C(C)C=C2O)C=C1,139584141
LMWDB003822,"(1S,2R)-3-oxo-2-pentylcyclopentane-1-butyric acid methyl ester",[H][C@]1(CCCC(=O)OC)CCC(=O)[C@]1([H])CCCCC,139584145
LMWDB003823,Speradine H,CN1C(=O)C2=C3C1=CC=CC3=CC1=C2C(=O)N(C(=O)CC(C)=O)C1(C)C,139584147
LMWDB003824,gamma-L-Glutamyl-L-leucine,[H][C@](N)(CCC(O)=NC([H])(CC(C)C)C(O)=O)C(O)=O,139584172
LMWDB003825,Bacteriohopanepentol ether,[H]C(C)(CC([H])(O)C([H])(O)C([H])(O)C([H])(O)COC1([H])C([H])(N)C([H])(O)C([H])(O)C1(O)CO)[C@@]1([H])CC[C@@]2(C)[C@@]1([H])CC[C@]1(C)[C@]2([H])CC[C@@]2([H])[C@@]3(C)CCCC(C)(C)[C@@]3([H])CC[C@@]12C,139584181
LMWDB003826,Meleagrin B,[H]\C(C1=CN(C=N1)[C@]1([H])C[C@@]2(O)O[C@@]3([H])C[C@]2(C)[C@]2(C[C@]4(C)CCC(C)(C)[C@]4([H])[C@@]32[H])[C@]1([H])C)=C1/N2C(=O)C(O)=C[C@]3(C4=CC=CC=C4N(OC)[C@@]23N=C1O)C(C)(C)C=C,139584182
LMWDB003827,Furanone A,[H]\C(=C(\[H])C1=C(CCC)OCC1=O)C(O)=O,139584189
LMWDB003828,"(+)-(2S,3S,4aS)-altenuene-3-acetoxy ester",[H][C@]1(O)C=C2C3=C(C(O)=CC(OC)=C3)C(=O)O[C@@]2(C)C[C@]1([H])OC(C)=O,139584230
LMWDB003829,"(+)-(2S,3S,4aS)-altenuene-3-acetoxy ester",CC(=O)OC1CC2(C(=CC1O)C3=C(C(=CC(=C3)OC)O)C(=O)O2)C,139584230
LMWDB003830,Bacillcoumacin B,[H][C@](O)(CN=C(C)O)[C@]([H])(O)C(O)=N[C@@]([H])(CC(C)C)[C@]1([H])CC2=C(C(O)=CC=C2)C(=O)O1,139584233
LMWDB003831,(-)-2-epi-Homononactic acid,[H][C@](O)(CC)CC1([H])CCC([H])(O1)[C@]([H])(C)C(O)=O,139584250
LMWDB003832,Syringolin D,[H]\C1=C([H])\C(N=C(O)C(N=C(O)NC(C(C)CC)C(O)=O)C(C)C)C(O)=NC(C(C)C)\C([H])=C([H])/C(O)=NCC1,139584262
LMWDB003833,Pestaloficiol R,CC1(C)CC(=O)C2=C(O1)C(CC(O)=O)=CC(O)=C2,139584270
LMWDB003834,Neofipiperzine A,[H][C@@]12CCCN1C(=O)[C@@]1(O)N(C2=O)[C@]2([H])C3=C(C4=C(C=C(OC)C=C4)N3[C@]([H])(OOC(C)(C)[C@]2([H])O)C=C(C)C)[C@]1([H])O,139584281
LMWDB003835,(-)-(R)-cyclo-hydroxysydonic acid,CC(C)(O)CCC[C@@]1(C)OOC2=C1C=CC(=C2)C(O)=O,139584285
LMWDB003836,Manpbeta1-2inositol1-phospho-ceramide,CC(O)C(COP(O)(=O)OC1C(O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)N=C(C)O,139584292
LMWDB003837,5-acetoxymethylfuran-3-carboxylic acid,CC(=O)OCC1=CC(=CO1)C(O)=O,139584296
LMWDB003838,"(Z,Z)-10,14-eicosadienoic acid",[H]\C(CCCCC)=C(/[H])CC\C([H])=C(\[H])CCCCCCCCC(O)=O,139584352
LMWDB003839,A-500359 F,[H][C@@](O[C@]1([H])OC(=C[C@@]([H])(O)[C@]1([H])O)C(O)=O)(C(O)=N)C1([H])O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OC,139584537
LMWDB003840,Rhizoxin S2,[H]/C(=C(/[H])\C(\C)=C(/[H])C1=COC(C)=N1)/C(/[H])=C(\C)[C@]([H])(OC)[C@@]([H])(C)C1([H])C[C@]([H])(O)C2(C)O[C@]2([H])\C([H])=C([H])/[C@@]([H])(C)C([H])(O)C[C@]([H])(CC(O)=O)C\C([H])=C([H])/C(=O)O1,139584540
LMWDB003841,Carboxymycobactin-4,[H]\C(CCCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCCC(N=C(O)C1N=C(OC1C)C1=CC=CC=C1O)C(=O)OC(CC)C(C)C(O)=NC1CCCCN(O)C1=O,139584580
LMWDB003842,Trichalasin E,[H][C@@]1(CC(C)C)N=C(O)[C@@]23OC(=O)C=C[C@]([H])(O)[C@]([H])(O)CCC(C)=C[C@@]2([H])[C@]([H])(OO)C(C)=C(C)[C@@]13[H],139584619
LMWDB003843,Homononactyl homononactate,[H][C@@](O)(CC)C[C@@]1([H])CC[C@]([H])(O1)[C@]([H])(C)C(=O)O[C@@]([H])(CC)C[C@]1([H])CC[C@@]([H])(O1)[C@@]([H])(C)C(O)=O,139584623
LMWDB003844,Ficiolide C,[H][C@@]1(C)CC[C@@]([H])(O)C=CC(=O)O[C@]([H])(C)CC([H])(O)CC=CC(=O)O1,139584743
LMWDB003845,Chaetomugilin G,[H]\C(=C(\[H])[C@@]([H])(C)[C@@]([H])(C)O)C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=C(C(=O)OC)C3([H])C2=CO1)[C@]([H])(C)[C@@]([H])(C)O,139584745
LMWDB003846,Penialidin C,CC1=CC2=C(CO1)C(=O)C1=CC(O)=C(O)C(C(O)=O)=C1O2,139584746
LMWDB003847,Microcin J25,CCC(C)C1NC(=O)CNC(=O)C(NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CCC(O)=O)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CC2=CN=CN2)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)CNC1=O)C(C)O)C(C)CC)C(C)C)C(C)C,139584748
LMWDB003848,Versicolactone D,COC(=O)[C@]1(CC2=CC(CC=C(C)C)=C(O)C=C2)OC(=O)C(O)=C1C1=CC=C(OC)C=C1,139584761
LMWDB003849,Chaetomugilin H,[H]\C(=C(\[H])[C@@]([H])(C)CC)C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=C(C(=O)OC)C3([H])C2=CO1)[C@]([H])(C)[C@@]([H])(C)O,139584778
LMWDB003850,Armochaetoglobin O,[H][C@@]1(CC2=CNC3=CC=CC=C23)N=C(O)[C@@]23C4=CC=C(N4)C(=O)[C@@]([H])(C)C[C@@]([H])(C)CC=C[C@@]2([H])[C@]([H])(O)C(C)=C(C)[C@@]13[H],139584787
LMWDB003851,Apratoxin A sulfoxide,[H][C@](C)(CC)[C@]1([H])N(C)C(=O)[C@]([H])(C)N(C)C(=O)[C@]([H])(CC2=CC=C(OC)C=C2)N=C(O)C(C)=C[C@@]2([H])CS(=O)C(=N2)[C@@]([H])(C)[C@@]([H])(O)C[C@]([H])(C)C[C@]([H])(OC(=O)[C@]2([H])CCCN2C1=O)C(C)(C)C,139584788
LMWDB003852,Alanditrypinone,[H][C@]1(CC2=CNC3=CC=CC=C23)N[C@@]2([H])N(C1=O)C1=CC=CC=C1[C@@]21C[C@@]2([H])N3C(=O)C4=CC=CC=C4N=C3[C@]1(C)N=C2O,139584801
LMWDB003853,Penialidin A,C[C@]1(O)CC2=C(CO1)C(=O)C1=CC(O)=C(O)C(C(O)=O)=C1O2,139584805
LMWDB003854,Kipukasin J,[H][C@]1(CO)O[C@@]([H])(N2C=CC(=O)N(C)C2=O)[C@]([H])(OC(C)=O)[C@]1([H])OC(=O)C1=C(O)C=C(O)C=C1C,139584818
LMWDB003855,A-500359 E,[H][C@@](O[C@]1([H])OC(=C[C@@]([H])(O)[C@]1([H])O)C(=O)OC)(C(O)=N)[C@@]1([H])O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OC,139584820
LMWDB003856,Salfredin 4,CC1(C=CC2=C(O1)C=C(C(=C2O)C(=O)O)CO)C,139584974
LMWDB003857,"4-hydroxyphenethyl 2-(4-oxo-5,6-dihydro-2H-pyran-3-yl) acetate",OC1=CC=C(CCOC(=O)CC2=COCCC2=O)C=C1,139584998
LMWDB003858,"15-hydroxy-6alpha,12-epoxy-7beta,10alphaH,11betaH-spiroax-4-ene-12-one",[H][C@@]1(C)C(=O)O[C@@]2([H])[C@]1([H])CC[C@]([H])(C)[C@@]21CCC(CO)=C1,139585021
LMWDB003859,BCA 5,[H]\C(CC=C(C)C)=C(/C)C1=CCC(C)(O)C1CC1=C(O)C(CCC1=O)OC,139585024
LMWDB003860,"Ophiobola-3(20),7,18-triene",[H][C@](C)(CCC=C(C)C)[C@@]1([H])CC[C@]2(C)C[C@]3([H])C(=C)CC[C@]3([H])C(C)=CC[C@@]12[H],139585045
LMWDB003861,Drimiopsin H,COC1=CC(O)=C2C(=O)C3=C(OC2=C1)C(O)=C(O)C=C3C,139585046
LMWDB003862,Talaroenamine D,CC1=CC(=O)[C@@](C)(O)C(=O)C1=NCC1=CC=CC=C1C=O,139585101
LMWDB003863,Fimsbactin A,[H][C@@](COC(=O)C1=C(O)C(O)=CC=C1)(N=C(O)[C@]1([H])COC(=N1)C1=C(O)C(O)=CC=C1)C(O)=NCCCCN(O)C(C)=O,139585112
LMWDB003864,Ergonornorine,[H][C@@]12CCCN1C(=O)[C@]([H])(CCC)N1C(=O)[C@@](CCC)(O[C@@]21O)N=C(O)[C@@]1([H])CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2=C1,139585119
LMWDB003865,Commnesin 470,CC(=O)N1CCC23C1N1CCC22C(NC4=CC=CC=C34)N(C=O)C3=CC=CC(C1C1OC1(C)C)=C23,139585169
LMWDB003866,"3-(2,4-dihydroxy-6-methylbenzyl)-orsellinaldehyde",CC1=CC(O)=CC(O)=C1CC1=C(O)C=C(C)C(C=O)=C1O,139585170
LMWDB003867,Furanone B,[H]\C(=C(\[H])C1=C(CCC)OC(=C(C)C)C1=O)C(O)=O,139585176
LMWDB003868,N-(lysergyl-isoleucyl)-cyclo(phenylalanyl-prolyl),[H]C(C)(CC)[C@]([H])(N=C(O)[C@@]1([H])CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2=C1)C(=O)N1C(=O)[C@@]2([H])CCCN2C(=O)[C@]1([H])CC1=CC=CC=C1,139585191
LMWDB003869,Thielavin V,CC1=CC(=C(C(=C1)OC(=O)C2=C(C(=C(C(=C2C)C)OC(=O)C3=C(C(=C(C=C3C)O)C)O)C)O)C)O,139585222
LMWDB003870,6-epi-stemphytriol,[H][C@@]1(O)CC(=O)C2=C(O)C=CC3=C2[C@@]1([H])[C@]1(O)C2=C3C=CC(O)=C2C(=O)C[C@]1([H])O,139585236
LMWDB003871,"(2R,4bR,6aS,12bS,12cS,14aS)-4b-deoxy-beta-aflatrem",[H][C@]12CC3=C(NC4=C3C=C(C=C4)C(C)(C)C=C)[C@]1(C)[C@@]1(C)CC[C@@]34O[C@@]([H])(C(=O)C=C3[C@]1([H])CC2)C(C)(C)O4,139585245
LMWDB003872,"4'-(4,5-dimethyl-1,3-dioxolan-2-yl)methyl-phenol",[H][C@@]1(C)OC(CC2=CC=C(O)C=C2)O[C@@]1([H])C,139585257
LMWDB003873,Penicillipyrone B,[H][C@@]12CC[C@@]3([H])C(C)(C)C(=O)CC[C@]3(C)[C@@]1([H])OC1=C(C2)C(=O)C=C(C)O1,139585263
LMWDB003874,Aculene A,[H][C@]1(CCCN1)C(=O)O[C@@]1([H])CC(C)=CC=C2C(CC)=CC(=O)[C@@]12C,139585297
LMWDB003875,3'-O-alpha-D-forosaminyl-(+)-griseusin A,[H][C@@]12CC(=O)O[C@]1([H])C1=C(C(=O)C3=C(C=CC=C3O)C1=O)C1(O2)OC([H])(C)CC([H])(OC(C)=O)C1([H])OC1([H])CCC([H])(N(C)C)C([H])(C)O1,139585313
LMWDB003876,Asperazine A,[H][C@@]12C[C@]3(N4C=C(C[C@]5([H])N=C(O)[C@@]([H])(CC6=CC=CC=C6)N=C5O)C5=CC=CC=C45)C4=CC=CC=C4N[C@]3([H])N1C(=O)[C@@]([H])(CC1=CC=CC=C1)N=C2O,139585323
LMWDB003877,Pestalofone D,[H]C(=C=C1C[C@]([H])(O)[C@]2([H])O[C@]2(CC=C(C)C)[C@]1([H])O)[C@]1(C)CC2=C(O1)C(C(=O)C1=C(C=C(OC)C=C1O)C(=O)OC)=C(O)C=C2C,139585333
LMWDB003878,Norcyclocitrinol A,[H][C@@]12CC[C@]([H])([C@@](C)(O)CCO)[C@@]1(C)CC[C@@]1([H])C2=CC(=O)[C@@]2([H])CC1=CC[C@]([H])(O)C2,139585340
LMWDB003879,Tricycloalternarene 5a,[H]\C(CC=C(C)C)=C(\C)C1CCC2(C)OC3=C(CC12)C(=O)CCC3OC,139585349
LMWDB003880,"Beta,beta-ergoannam",[H][C@@](C)(CC)[C@@]([H])(N=C(O)[C@@]1([H])CN(C)C2([H])CC3=CNC4=CC=CC(=C34)C2=C1)C(=O)N1C(=O)[C@@]2([H])CCCN2C(=O)[C@]1([H])[C@@]([H])(C)CC,139585358
LMWDB003881,"methyl 4,13-dimethyltetradecanoate",COC(=O)CCC(C)CCCCCCCCC(C)C,139585366
LMWDB003882,7-epi-8-hydroxyaltertoxin I,[H][C@]1(O)C(=O)C2=C(O)C=CC3=C2[C@]([H])([C@@]1([H])O)[C@@]1(O)CCC(=O)C2=C(O)C=CC3=C12,139585408
LMWDB003883,Phomalairdenone D,[H][C@@]1(C)CC[C@@]2([H])[C@@](C)(CO)C[C@]3(C)C(=O)C=C[C@]123,139585417
LMWDB003884,Fimsbactin B,[H][C@@](COC(=O)C1=C(O)C(O)=CC=C1)(N=C(O)[C@@]1([H])N=C(O[C@]1([H])C)C1=C(O)C(O)=CC=C1)C(O)=NCCCCN(O)C(C)=O,139585419
LMWDB003885,11-bromo-17-hydroxyroquefortine C,[H][C@@]12C[C@]3(C4=C(NC3([H])N1C(=O)\C(N=C2O)=C(\O)C1=CN=CN1)C=CC(Br)=C4)C(C)(C)C=C,139585429
LMWDB003886,6-[(methoxythio)carbonyl]pyridine-2-monothiocarboxylic acid S-methyl ester,COSC(=O)C1=CC=CC(=N1)C(=O)SC,139585455
LMWDB003887,Methoxy-macrolactin 1,[H]\C1=C(\[H])/C(/[H])=C([H])/[C@@]([H])(C[C@@]([H])(O)C\C([H])=C([H])/C([H])=C([H])[C@]([H])(C\C([H])=C(/[H])\C(\[H])=C([H])/C(=O)O[C@]([H])(C)CCC1)O[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)OC,139585470
LMWDB003888,Methoxy-macrolactin 3,[H]\C1=C(\[H])/C(/[H])=C([H])\C([H])(CCC[C@@]([H])(C)OC(=O)\C([H])=C(\[H])/C(/[H])=C([H])/C[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C([H])=C([H])\C([H])=C([H])/C[C@]([H])(O)C1)OC,139585474
LMWDB003889,Bacteriohop-6-enetetrol carbapseudopentose ether,[H]C(C)(CC[C@@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)COC1([H])[C@]([H])(N)[C@@]([H])(O)[C@]([H])(O)[C@@]1(O)CO)[C@@]1([H])CC[C@@]2(C)C1([H])CC[C@]1(C)C2([H])CCC2([H])[C@@]3(C)CCCC(C)(C)C3([H])C=C[C@@]12C,139585489
LMWDB003890,Asperaculane A,[H][C@]12CC=C(CO)C[C@]([H])(O)[C@]1(C)CC\C2=C(\C)C(O)=O,139585506
LMWDB003891,Tramspiroin B,[H][C@]1(O)C[C@@]2(C=C1C)[C@@]1([H])OC(=O)[C@@]([H])(C)[C@@]1([H])CC[C@]2([H])C,139585513
LMWDB003892,Pradimicin-T2,[H]C1(O)COC([H])(OC2=CC3=C(C(O)=C2)C(=O)C2=C(C(O)=C4C(=C2)[C@]([H])(O)[C@@]([H])(OC2([H])OC([H])(C)C([H])(O)C([H])(O)C2([H])O)C2=C4C(O)=C(C(O)=NCC(O)=O)C(C)=C2)C3=O)C([H])(O)C1([H])O,139585555
LMWDB003893,"methyl 4,10-dimethyldodecanoate",CCC(C)CCCCCC(C)CCC(=O)OC,139585560
LMWDB003894,Ficiolide G,[H][C@@]1(C)CC[C@@]([H])(O)C=CC(=O)O[C@]([H])(C)CCC([H])(O)CCC(=O)O1,139585575
LMWDB003895,Pleosporalone A,CC1=C(C(=CC=C1)O)C2=CC3=CC(=C(C(=C3C(=O)O2)O)C)O,139585579
LMWDB003896,"(1S,2S)-3-oxo-2-pentylcyclopentane-1-butyric acid methyl ester",[H][C@]1(CCCC(=O)OC)CCC(=O)[C@@]1([H])CCCCC,139585582
LMWDB003897,Bacillcoumacin E,[H][C@@](O)(C(O)=N[C@@]([H])(CC(C)C)[C@]1([H])CC2=C(C(=O)O1)C(O)=CC=C2)[C@@]1([H])OC(=O)C[C@]1([H])SC,139585643
LMWDB003898,"(2R,4bS,6aS,12bS,12cR)-9-isopentenylpaxilline",[H][C@]12CC3=C(NC4=C3C=C(C=C4)C(C)(C)C=C)[C@]1(C)[C@@]1(C)CC=C3O[C@@]([H])(C(=O)C=C3[C@]1(O)CC2)C(C)(C)O,139585644
LMWDB003899,ethyl homononactyl homononactate,[H][C@@](O)(CC)C[C@@]1([H])CC[C@]([H])(O1)[C@]([H])(C)C(=O)O[C@@]([H])(CC)C[C@]1([H])CC[C@@]([H])(O1)[C@@]([H])(C)C(=O)OCC,139585672
LMWDB003900,Phomalairdenol D,[H][C@@]1(C)CC[C@@]2([H])C(C)(C)C[C@]3(C)[C@@]([H])(O)C=C[C@]123,139585683
LMWDB003901,"(3S,4R)-6-hydroxy-8-methoxy-3,5-dimethyl-4-isochromanol",[H][C@@]1(C)OCC2=C(OC)C=C(O)C(C)=C2[C@@]1([H])O,139585712
LMWDB003902,Drimiopsin G,COC1=CC(O)=C2C(=O)C3=C(OC2=C1)C(OC)=C(O)C=C3C,139585713
LMWDB003903,Parguerene,[H]\C(CC1=CC=CC=C1)=C(\[H])CC([H])(C)CCC\C(C)=C(/[H])C\C([H])=C(/C)C(O)=N[C@@]([H])(C)CO,139585718
LMWDB003904,3-O-acetylhomobotcinolide,[H]C(O)(CCCCCC)C=CC(=O)O[C@@]1([H])[C@]([H])(C)OC(=O)[C@]([H])(C)[C@@]([H])(OC(C)=O)[C@](C)(O)[C@@]([H])(O)[C@]1([H])C,139585738
LMWDB003905,Victorin D,[H]C(Cl)=C1N=C(O)C([H])(N=C(O)[C@@]([H])(N=C(O)[C@]([H])(CC([H])(C)C(Cl)Cl)N=C(O)C(O)O)[C@]([H])(O)CCCN)[C@@]([H])(OC2=C(CC([H])(N=C1O)C(O)=O)C(=O)CC2)C(C)C,139585771
